X,Y,TOP_RDG,BOTTOM_RDG,VRT_GRAD
19,3.041,45449.535,45449.544,0.014
19,3.266,45448.657,45448.523,-0.206
19,3.491,45448.02,45447.123,-1.38
19,3.716,45447.403,45445.744,-2.552
19,3.941,45446.697,45444.327,-3.646
19,4.167,45446.249,45443.49,-4.245
19,4.392,45445.659,45442.34,-5.106
19,4.617,45445.339,45441.413,-6.04
19,4.842,45445.345,45441.33,-6.177
19,5.068,45445.197,45441.095,-6.311
19,5.293,45445.29,45441.378,-6.018
19,5.518,45445.802,45442.031,-5.802
19,5.743,45446.092,45442.072,-6.185
19,5.968,45446.533,45442.03,-6.928
19,6.194,45447.524,45444.556,-4.566
19,6.419,45448.23,45447.067,-1.789
19,6.644,45449.026,45450.252,1.886
19,6.869,45449.799,45452.273,3.806
19,7.095,45450.315,45453.383,4.72
19,7.32,45450.788,45454.148,5.169
19,7.545,45450.956,45453.673,4.18
19,7.77,45451.09,45453.491,3.694
19,7.995,45451.252,45453.56,3.551
19,8.221,45451.118,45453.045,2.965
19,8.446,45450.884,45452.45,2.409
19,8.671,45450.635,45451.828,1.835
19,8.896,45450.143,45450.72,0.888
19,9.122,45449.67,45448.929,-1.14
19,9.347,45449.027,45445.914,-4.789
19,9.572,45448.482,45444.989,-5.374
19,9.797,45448.246,45445.478,-4.258
19,10.023,45448.021,45445.036,-4.592
19,10.248,45448.255,45444.483,-5.803
19,10.473,45448.568,45446.136,-3.742
19,10.698,45448.852,45449.11,0.397
19,10.923,45449.308,45450.583,1.962
19,11.149,45449.75,45450.997,1.918
19,11.374,45450.151,45451.749,2.458
19,11.599,45450.285,45451.376,1.678
19,11.824,45450.44,45451.448,1.551
19,12.05,45450.383,45451.538,1.777
19,12.275,45450.182,45450.275,0.143
19,12.5,45450.038,45449.11,-1.428
19,12.725,45449.853,45447.681,-3.342
19,12.95,45449.792,45446.864,-4.505
19,13.176,45449.722,45445.708,-6.175
19,13.401,45449.8,45445.481,-6.645
19,13.626,45450.337,45447.152,-4.9
19,13.851,45450.943,45449.068,-2.885
19,14.077,45451.82,45450.809,-1.555
19,14.302,45452.901,45452.673,-0.351
19,14.527,45453.843,45454.771,1.428
19,14.752,45454.806,45457.217,3.709
19,14.977,45455.525,45458.859,5.129
19,15.203,45456.446,45460.394,6.074
19,15.428,45457.521,45462.612,7.832
19,15.653,45457.562,45464.15,10.135
19,15.878,45457.203,45464.149,10.686
19,16.104,45454.694,45459.869,7.962
19,16.329,45451.894,45452.656,1.172
19,16.554,45449.492,45441.886,-11.702
19,16.779,45446.277,45426.107,-31.031
19,17.005,45443.536,45417.193,-40.528
19,17.23,45440.87,45408.532,-49.751
19,17.455,45439.493,45409.099,-46.76
19,17.68,45441.032,45419.837,-32.608
19,17.905,45442.1,45428.906,-20.298
19,18.131,45444.865,45440.64,-6.5
19,18.356,45446.938,45448.019,1.663
19,18.581,45448.425,45453.123,7.228
19,18.806,45449.624,45456.53,10.625
19,19.032,45450.048,45456.469,9.878
19,19.257,45450.173,45456.211,9.289
19,19.482,45449.564,45452.594,4.662
19,19.707,45448.719,45447.853,-1.332
19,19.932,45447.962,45444.319,-5.605
19,20.158,45447.254,45442.059,-7.992
19,20.383,45447.07,45442.33,-7.292
19,20.608,45446.724,45442.329,-6.762
19,20.833,45446.648,45442.886,-5.788
19,21.059,45446.663,45443.832,-4.355
19,21.284,45446.492,45444.173,-3.568
19,21.509,45446.555,45444.236,-3.568
19,21.734,45446.758,45444.037,-4.186
19,21.959,45446.638,45443.05,-5.52
19,22.185,45446.927,45442.089,-7.443
19,22.41,45447.482,45442.03,-8.388
19,22.635,45447.816,45441.711,-9.392
19,22.86,45448.603,45443.193,-8.323
19,23.086,45449.349,45445.34,-6.168
19,23.311,45450.367,45448.155,-3.403
19,23.536,45451.697,45452.707,1.554
19,23.761,45452.647,45458.459,8.942
19,23.986,45453.327,45462.303,13.809
19,24.212,45453.469,45453.129,-0.523
19,24.437,45453.682,45448.566,-7.871
19,24.662,45454.119,45449.08,-7.752
19,24.887,45454.657,45453.596,-1.632
19,25.116,45455.071,45457.274,3.389
19,25.347,45455.647,45457.233,2.44
19,25.579,45455.87,45460.281,6.786
19,25.81,45455.964,45460.973,7.706
19,26.042,45456.057,45461.551,8.452
19,26.273,45455.792,45459.673,5.971
19,26.505,45455.181,45457.5,3.568
19,26.736,45454.672,45455.753,1.663
19,26.968,45453.747,45454.22,0.728
19,27.199,45452.955,45452.966,0.017
19,27.431,45452.244,45451.502,-1.142
19,27.662,45451.347,45449.688,-2.552
19,27.894,45450.626,45448.875,-2.694
19,28.125,45449.816,45447.96,-2.855
19,28.356,45449.114,45446.949,-3.331
19,28.588,45448.67,45446.241,-3.737
19,28.819,45448.099,45445.398,-4.155
19,29.051,45447.514,45444.155,-5.168
19,29.282,45447.041,45443.386,-5.623
19,29.514,45446.332,45442.611,-5.725
19,29.745,45445.84,45442.52,-5.108
19,29.977,45445.74,45442.103,-5.595
19,30.208,45445.211,45440.662,-6.998
19,30.44,45445.121,45439.701,-8.338
19,30.671,45445.38,45440.475,-7.546
19,30.903,45445.106,45440.56,-6.994
19,31.134,45445.057,45441.049,-6.166
19,31.366,45445.634,45442.041,-5.528
19,31.597,45445.834,45442.897,-4.518
19,31.829,45446.092,45444.186,-2.932
19,32.06,45446.591,45445.046,-2.377
19,32.292,45446.723,45445.209,-2.329
19,32.523,45446.97,45445.199,-2.725
19,32.755,45447.512,45445.625,-2.903
19,32.986,45447.864,45445.977,-2.903
19,33.218,45448.281,45446.8,-2.278
19,33.449,45448.935,45448.152,-1.205
19,33.681,45449.435,45449.301,-0.206
19,33.912,45449.975,45450.47,0.762
19,34.144,45450.78,45450.913,0.205
19,34.375,45451.491,45451.418,-0.112
19,34.606,45452.315,45452.408,0.143
19,34.838,45453.351,45453.99,0.983
19,35.069,45454.226,45455.792,2.409
19,35.301,45455.353,45458.301,4.535
19,35.532,45456.253,45460.592,6.675
19,35.764,45456.963,45462.302,8.214
19,35.995,45457.891,45464.067,9.502
19,36.227,45458.242,45463.487,8.069
19,36.458,45458.469,45462.977,6.935
19,36.69,45458.808,45462.775,6.103
19,36.921,45458.621,45462.146,5.423
19,37.153,45458.416,45461.71,5.068
19,37.384,45458.447,45461.466,4.645
19,37.616,45458.221,45461.014,4.297
19,37.847,45458.049,45460.851,4.311
19,38.079,45458.024,45460.858,4.36
19,38.31,45457.706,45460.147,3.755
19,38.542,45457.282,45460.199,4.488
19,38.773,45457.118,45461.55,6.818
19,39.005,45456.587,45460.497,6.015
19,39.236,45455.884,45458.697,4.328
19,39.468,45455.437,45457.663,3.425
19,39.699,45454.676,45456.954,3.505
19,39.931,45453.94,45455.73,2.754
19,40.162,45453.445,45455.134,2.598
19,40.394,45452.822,45454.233,2.171
19,40.625,45452.233,45452.779,0.84
19,40.856,45451.76,45451.554,-0.317
19,41.088,45451.402,45451.236,-0.255
19,41.319,45450.995,45451.293,0.458
19,41.551,45450.626,45450.813,0.288
19,41.782,45450.222,45450.316,0.145
19,42.014,45450.041,45449.887,-0.237
19,42.245,45449.831,45449.749,-0.126
19,42.477,45449.709,45449.553,-0.24
19,42.708,45449.637,45449.565,-0.111
19,42.94,45449.491,45450.026,0.823
19,43.171,45449.315,45450.552,1.903
19,43.403,45448.99,45449.887,1.38
19,43.634,45448.632,45448.827,0.3
19,43.866,45448.112,45447.524,-0.905
19,44.097,45447.625,45446.216,-2.168
19,44.329,45447.215,45445.402,-2.789
19,44.56,45446.727,45444.676,-3.155
19,44.792,45446.408,45444.833,-2.423
19,45.023,45446.12,45444.904,-1.871
19,45.255,45445.767,45444.872,-1.377
19,45.486,45445.452,45444.854,-0.92
19,45.718,45445.34,45444.227,-1.712
19,45.949,45445.007,45442.732,-3.5
19,46.181,45445.003,45442.507,-3.84
19,46.412,45445.131,45442.74,-3.678
19,46.644,45445.184,45442.814,-3.646
19,46.875,45445.392,45443.897,-2.3
19,47.106,45445.833,45445.123,-1.092
19,47.338,45446.2,45445.953,-0.38
19,47.569,45446.655,45445.996,-1.014
19,47.801,45447.263,45446.294,-1.491
19,48.032,45447.689,45447.142,-0.842
19,48.264,45448.122,45448.626,0.775
19,48.495,45448.709,45450.163,2.237
19,48.727,45449.09,45450.46,2.108
19,48.958,45449.485,45450.382,1.38
19,49.19,45449.895,45450.401,0.778
19,49.421,45450.243,45450.912,1.029
19,49.653,45450.646,45452.07,2.191
